query,top_intent
dog walks this weekend,GET_EVENT
Things to do in Ithaca this weekend,GET_EVENT
events this weekend,GET_EVENT
When does Cold Play perform in LA,GET_EVENT
Cooking classes starting next month,GET_EVENT
Are there are holiday parades in Escondido this month,GET_EVENT
Street fairs in NYC,GET_EVENT
concerts next week,GET_EVENT
What is the holiday schedule at piedmont part this month,GET_EVENT
Are there any free art shows Saturday,GET_EVENT
whats going on in east los tonight,GET_EVENT
December events,GET_EVENT
where's the next Christmas parade near me,GET_EVENT
what's happening in sacramento,GET_EVENT
christmas events in New york this week,GET_EVENT
Culture events in Sacramento today,GET_EVENT
Holday events before december 24th in Orlando,GET_EVENT
Find me a party to go to,GET_EVENT
Octoberfest places,GET_EVENT
What can I do that's fun in Milwaukee on Sunday,GET_EVENT
Events near me next week,GET_EVENT
What rock bands are coming to down before Christmas,GET_EVENT
Are there some free events tonight,GET_EVENT
Any New Year's Eve parties,GET_EVENT
Where is the closest wine tasting that's available today,GET_EVENT
Anything happening at Willow Lake this week,GET_EVENT
Wine tasting in Napa Valley for Christmas,GET_EVENT
Pumpkin carving near downtown silver spring,GET_EVENT
Beer festivals in Jan in Denver,GET_EVENT
Where are the local music festivals happening at in Washington,GET_EVENT
concerts by jay z,GET_EVENT
Something to do tonight,GET_EVENT
concerts in Oklahoma City Friday night,GET_EVENT
Are there any treelighting events in  San Jose>,GET_EVENT
Events with Santa next week,GET_EVENT
Show me the Christmas lineup for downtown Somerville,GET_EVENT
Anything cool happening in my neck of the woods,GET_EVENT
alternative music concerts near me,GET_EVENT
free events this weekend,GET_EVENT
What's going on tonight in Sarasota,GET_EVENT
"Events near me for January 1, 2019",GET_EVENT
Are there any Concerts this Saturday close by,GET_EVENT
sporting events near me tomorrow,GET_EVENT
Summer Solstice celebration this coming weekend in Harvard Square,GET_EVENT
Are there any horror conventions coming up,GET_EVENT
music events this weekend near me,GET_EVENT
closest state fair,GET_EVENT
events in Charleston,GET_EVENT
are there any kid friendly events tomorrow in New Haven,GET_EVENT
Ugly sweater parties in Henderson before Christmas,GET_EVENT
activity for kids,GET_EVENT
what time is tomorrow concert,GET_EVENT
Tell me which cooking classes are being held at the nearest library next week,GET_EVENT
Any events in Baltimore this evening that I should know about,GET_EVENT
Anything cool happening at Disney this month,GET_EVENT
when is the next miss texas event going on,GET_EVENT
What is there to do in Boise,GET_EVENT
When is Trans Siberian Orchestra coming around,GET_EVENT
5K event in Glendale for next month,GET_EVENT
Nashville songwriters festival is when,GET_EVENT
hair shows in Atlanta next Spring,GET_EVENT
Events in Omaha this weekend,GET_EVENT
What's happening in Baton Rouge next Monday,GET_EVENT
Food festivals this summer,GET_EVENT
Kid friendly things to do this week,GET_EVENT
Things to do around Lake Havasu on Christmas eve,GET_EVENT
Tell me the special events in Rochester Michigan involving the downtown Christmas lights,GET_EVENT
Sale events near me,GET_EVENT
Are there any housewarming parties near me today,GET_EVENT
Broadway shows opening this month,GET_EVENT
disney on ice shows this month,GET_EVENT
What are the events in downtown Ocala this weekend,GET_EVENT
live music in River North tomorrow night,GET_EVENT
Are there any bands in town this month,GET_EVENT
events in fryburg,GET_EVENT
What time is the artist reception at the MuseumThis month,GET_EVENT
what is happening in macomb high school tomorrow,GET_EVENT
Garth Brooks concerts in Texas next month,GET_EVENT
Weekend music in downtown Winston-Salem,GET_EVENT
Music events happening in Phoenix in December,GET_EVENT
Music events near me for this Friday,GET_EVENT
Myrtle beach fireworks in July,GET_EVENT
Anything happening this weekend,GET_EVENT
What bands are playing at the local casinos this month,GET_EVENT
New Year's Eve parties near me,GET_EVENT
are there any career fairs coming up this spring in orlando,GET_EVENT
is there anything fun going on in sacramento tomorrow,GET_EVENT
Help me find a good concert for this weekend in OKC,GET_EVENT
anything going on in harrisburg next week,GET_EVENT
Showings of Titanic tomorrow night at 9pm,GET_EVENT
theater events in new york city this weekend,GET_EVENT
Comic Con in Phoenix,GET_EVENT
live music tonight in downtown Chicago,GET_EVENT
Where can I see Santa in Dallas over the weekend,GET_EVENT
theater events in mesa this week,GET_EVENT
Things to do in Burbank next week,GET_EVENT
events in newport please,GET_EVENT
What event can I take a first date to,GET_EVENT
Things to do tomorrow,GET_EVENT
Where is the best place around here to watch the Super Bowl,GET_EVENT
Find me a wine tasting event in New York next month,GET_EVENT
Go get anything you find on line dancing places in Lincoln,GET_EVENT
Music events near me this weekend,GET_EVENT
what date is justin beiber performing in orlando,GET_EVENT
Events around the city tonight,GET_EVENT
medical appointment for next week,GET_EVENT
Are there any events going on near me tomorrow,GET_EVENT
Events in New Haven and Fairhaven Michigan,GET_EVENT
Any fun events this weekend,GET_EVENT
Shows in Vegas for next month,GET_EVENT
What's going on at the Spectrum on Christmas Eve,GET_EVENT
I'm looking for something to do right away,GET_EVENT
what can i do tomorrow,GET_EVENT
What to do with the family this weekend in Santa Monica,GET_EVENT
Events happening in Melbourne Florida this weekend,GET_EVENT
Any shows in Huntsville today,GET_EVENT
events in gatlinburg,GET_EVENT
Houston happenings,GET_EVENT
What food events are in Denver next month,GET_EVENT
events near me,GET_EVENT
What is there to do in Plymouth today,GET_EVENT
What concerts are happening in Phoenix this weekend,GET_EVENT
plays this month at the state theater in New Brunswick,GET_EVENT
Christmas parties in NYC,GET_EVENT
Marina Del Rey Boat Parade tonight,GET_EVENT
Things to do in North Macon next weekend,GET_EVENT
When is the Festival of Lights going on in Riverside,GET_EVENT
Which museums are having singles parties this month,GET_EVENT
sporting events tonight,GET_EVENT
What events are happening Sunday at the Cordova mall,GET_EVENT
What's on the calendar today,GET_EVENT
Family Friendly fun,GET_EVENT
What shows are playing at the House of Blues we his week,GET_EVENT
List the concert locations for Journey this year,GET_EVENT
Is there anything fun to do tomorrow,GET_EVENT
Christmas light displays happening,GET_EVENT
Christmas light show near me,GET_EVENT
When is the music and wine festival in Orlando FL,GET_EVENT
Fitness classes in Brooklyn tomorrow,GET_EVENT
Summer music events at the Orpheum,GET_EVENT
are there any concerts happening near me this weekend,GET_EVENT
Concerts by Davido this month,GET_EVENT
Any Hay Rides this weekend here in Miami,GET_EVENT
Things to do,GET_EVENT
I need to find something to do right now,GET_EVENT
Any Christmas events for kids near me,GET_EVENT
Are there any concerts tomorrow in Tampa,GET_EVENT
What concerts are on the green this weekend,GET_EVENT
Who has a live band tonight,GET_EVENT
What time is the Pink concert,GET_EVENT
Are there any Tupperware parties this month,GET_EVENT
wanting to know of the best events in this town tonight,GET_EVENT
Where can I find a live country band this weekend in Lynchburg,GET_EVENT
When is the next country concert near me happening,GET_EVENT
Anything to do in California next week,GET_EVENT
Are there any free concerts at the mall on Friday,GET_EVENT
whens morning nature walks,GET_EVENT
Halloween parties in elyria this weekend,GET_EVENT
Volunteer work opportunities near me,GET_EVENT
Things to do on the High Lines tomorrow,GET_EVENT
What family friendly events are happening in Los Angeles today,GET_EVENT
I want to go to a party downtown what is the happening place,GET_EVENT
Where can I go dancing near Walnut Creek this weekend,GET_EVENT
any concerts happening in Detroit,GET_EVENT
harry styles concert within the next month,GET_EVENT
What's happening in Fayetteville this week,GET_EVENT
New Year's Eve parties near me,GET_EVENT
Fall Festivals happening in Cedar Park tomorrow,GET_EVENT
"Festival of Lights at the Hamburg Fairgrounds, dates and times",GET_EVENT
What things are there to do in Carson City over the holidays,GET_EVENT
What's happening in Burbank tonight,GET_EVENT
What's happening in LA this weekend,GET_EVENT
Things to do by myself,GET_EVENT
When is the next ballet in san francisco,GET_EVENT
What to do today,GET_EVENT
Free concerts this month,GET_EVENT
is Beyonce performing this holidays,GET_EVENT
Are there concerts by Justin Timberlake going on in Pensacola,GET_EVENT
Any activities to do tomorrow,GET_EVENT
What is there to do this weekend,GET_EVENT
Any snowball dances in the area,GET_EVENT
Sport events in Boston,GET_EVENT
what's happening tomorrow in Brooklyn,GET_EVENT
What types of things can I do in Atlanta on the third weekend,GET_EVENT
where will the Calvin Klein fashion show be,GET_EVENT
Any ballets in New Brunswick this weekend,GET_EVENT
Wine tasting events near me next Saturday,GET_EVENT
whats happening at the Public library tonight,GET_EVENT
What events are happening tomorrow in Los Angeles,GET_EVENT
Free ukulele concerts this weekend,GET_EVENT
what's happening in Chicago tonight,GET_EVENT
When is the next air show in Los Angeles,GET_EVENT
Events at the moda center this weekend in portland,GET_EVENT
Music events in San Diego next week,GET_EVENT
When is the Omaha Symphony performing next,GET_EVENT
Christmas parties for kids in atlanta,GET_EVENT
any events going on in the next couple of hours,GET_EVENT
Events happening in Philadelphia today please,GET_EVENT
Will there be a children's event at T.T. Wentworth Museum this month,GET_EVENT
anything going on tonight in Phoenix,GET_EVENT
beer tasting in Albuquerque for March,GET_EVENT
Family events in Phoenix,GET_EVENT
Any Holiday events for children,GET_EVENT
What time is the boat parade next week,GET_EVENT
Will there be a parade for the holiday,GET_EVENT
When is the next concert,GET_EVENT
what time does the tree lighting ceremony start at the mcdonough square,GET_EVENT
Pictures with Santa in Houston,GET_EVENT
what to do in Phoenix next weekend,GET_EVENT
Thing to do in Grapevine for Christmas,GET_EVENT
Jazz Festival next week,GET_EVENT
Will El Paso have the Nutcracker this year,GET_EVENT
What's hip tonight,GET_EVENT
Tell me about kid activities this weekend,GET_EVENT
What events are going on next weekend,GET_EVENT
Fun things to do with kids near me,GET_EVENT
When is the town meeting,GET_EVENT
Any arts and crafts events this weekend,GET_EVENT
live music tonight,GET_EVENT
Fun things in Atlanta to do on Christmas Eve,GET_EVENT
Family friendly event Portland,GET_EVENT
Film screenings,GET_EVENT
Kids activities around here,GET_EVENT
Free events near me,GET_EVENT
Any special events in Riverside this weekend,GET_EVENT
Concerts in New York for New year's,GET_EVENT
Free events for this weekend,GET_EVENT
what's going on tonight,GET_EVENT
Concerts this weekend,GET_EVENT
christmas markets in the new york city,GET_EVENT
What's happening in Kissimmee,GET_EVENT
comedy shows in Hemet next weekend,GET_EVENT
Concerts by Adele next weekend,GET_EVENT
What is music events are in Fort Worth this week,GET_EVENT
Events in Honolulu,GET_EVENT
Art gallery openings this week,GET_EVENT
What are some fun things going on nearby,GET_EVENT
Hip hop parties,GET_EVENT
things to do in mexico tomorrow,GET_EVENT
Holiday events near me,GET_EVENT
Fun things to do Friday night,GET_EVENT
What music events are happening in Henderson,GET_EVENT
florida children events in october,GET_EVENT
What events are happening this easter that involve an egg hunt,GET_EVENT
If I'm in New York in January what would be the most interesting things to do,GET_EVENT
Looks like it's raining and cold baby I need indoor things to do,GET_EVENT
Social events this weekend near me,GET_EVENT
events for young kids near me,GET_EVENT
Things to do in North Hollywood this evening,GET_EVENT
what's up in LA today,GET_EVENT
Find me a sporting event for tomorrow,GET_EVENT
Things to do in Houston tonight,GET_EVENT
What can i do near me this weekend,GET_EVENT
Any yoga events in Sedona,GET_EVENT
What Pop up shops are in SOHO this weekend,GET_EVENT
Any indie music festivals in Orlando in January,GET_EVENT
When is the next Goat Fest in Lewisburg,GET_EVENT
Are there any horse shows in Mobile next weekend,GET_EVENT
What king of  festival that is coming up,GET_EVENT
any ideas on what to do in Temecula,GET_EVENT
Events in Los Feliz tonight,GET_EVENT
is there anything fun happening in Grand Rapids tonight,GET_EVENT
things to do in manchester tonight,GET_EVENT
Are there any fun events happening in San Francisco tonight,GET_EVENT
Who is headlining the ACL festival next year in Austin,GET_EVENT
Any Christmas event near me this weekend,GET_EVENT
Things to do in Miami this week,GET_EVENT
What is going on tonight in Toronto,GET_EVENT
What concerts are happening this month near me,GET_EVENT
What's happening in Miami the month of December,GET_EVENT
I'm trying to find something to do in Atlanta tomorrow,GET_EVENT
Concerts by 2 Chainz in Atlanta next week,GET_EVENT
Concerts at Darien Lake within the next 6 months,GET_EVENT
What are some family friendly events in Plano this weekend,GET_EVENT
Food tasting events in Maine on December 23rd,GET_EVENT
Are there any Christmas parades happening in Milwaukee this coming weekend,GET_EVENT
Stuff to do for valentine's day,GET_EVENT
What's on the agenda for today,GET_EVENT
What's going on for December,GET_EVENT
Does the Detroit Zoo have any events this weekend,GET_EVENT
Are there any comedy shows near me,GET_EVENT
Things to do at night,GET_EVENT
Things to do in Portland today,GET_EVENT
Who's playing at Cain's Ballroom this weekend,GET_EVENT
When is the next event at the Glass House in Pomona,GET_EVENT
What is happening in Dallas next weekend,GET_EVENT
is the locust grove annual yard sale this weekend,GET_EVENT
Crafts fair this weekend,GET_EVENT
Where is the wine festival in temecula,GET_EVENT
things happening in new york,GET_EVENT
any Christmas themed events going on today,GET_EVENT
What music concerts are coming to a venue near me next month,GET_EVENT
any wine tasting events in DC anytime soon,GET_EVENT
events tonight,GET_EVENT
family friendly events happening this weekend in Youngstown,GET_EVENT
How many days is the Playstation Experience convention this week,GET_EVENT
Cheap admission electro party near me,GET_EVENT
help me find something to do tonight,GET_EVENT
"Next week, local music bands in Boston, 7pm",GET_EVENT
Parties in hardy,GET_EVENT
Local Holiday events,GET_EVENT
Bowling tournaments events in South Carolina this month,GET_EVENT
Holiday Events tonight,GET_EVENT
things to do in charlotte nc,GET_EVENT
What kind of wine festivals can I attend in Los Angeles next January,GET_EVENT
Weekend events near me for next weekend,GET_EVENT
Fun things to do in San Jose tonight,GET_EVENT
rap concerts in abilene,GET_EVENT
movies playing this week,GET_EVENT
Where can I go ice skating this weekend,GET_EVENT
events in st. louis,GET_EVENT
Outdoor activities for this weekend,GET_EVENT
Things To do in Belleville Illinois this weekend,GET_EVENT
upcoming music concerts,GET_EVENT
What is happening this weekend,GET_EVENT
Vinyl music hall events friday night,GET_EVENT
Music events near me next month,GET_EVENT
Apple picking events,GET_EVENT
What's going on in Atlanta this weekend,GET_EVENT
find me bingo,GET_EVENT
Events in Charleston,GET_EVENT
What are some holiday movies,GET_EVENT
living nativities in New Jersey,GET_EVENT
what events are my facebook friends up to this weekend,GET_EVENT
Anything big going on around town this weekend,GET_EVENT
what are some things to do in los angeles next month,GET_EVENT
Concerts by Jennifer Lopez for this weekend,GET_EVENT
Best happy hour in Nashville,GET_EVENT
the  hot thing to do this weekend,GET_EVENT
Upcoming stand-up performances,GET_EVENT
Movies playing near me tonight at 9,GET_EVENT
Parties with pets this weekend,GET_EVENT
Any dog-friendly events this afternoon,GET_EVENT
New Years Eve party in Portland,GET_EVENT
Car shows in Pleasant Hill this fall,GET_EVENT
Chicago area events,GET_EVENT
Things to do in Aspen this Sunday,GET_EVENT
Things to do in Ybor City tonight,GET_EVENT
events in New York,GET_EVENT
Any pet related events i can do,GET_EVENT
Is there anything fun to do in Tampa tomorrow,GET_EVENT
holiday shopping events,GET_EVENT
Things to do that are family friendly next week in  Houston Texas,GET_EVENT
What events are in Columbus December 20th,GET_EVENT
what's going on Thursday,GET_EVENT
Nutcracker showing in Nashville,GET_EVENT
Tell me the masquerade events in downtown Detroit for Thursday and Friday the 21st and 22nd of December,GET_EVENT
whats up at the movie theatres tonight,GET_EVENT
what events are happening at Huntington beach this weekend,GET_EVENT
Palm Springs activities weekend,GET_EVENT
anything interesting happening this Sunday,GET_EVENT
What is happening downtown tonight,GET_EVENT
What type of sporting events are happening in Sacramento this week,GET_EVENT
whats happening,GET_EVENT
are there any call of duty game plays happening in december,GET_EVENT
Family events today,GET_EVENT
Where to take the kids for Easter activities in Michigan,GET_EVENT
When is toys for tots,GET_EVENT
any kid-friendly events,GET_EVENT
When is Dana Gould coming to town,GET_EVENT
Poetry night in Los Angeles at 8 pm tonight,GET_EVENT
Family friendly holiday shows in New York on December 19th,GET_EVENT
Things to do in Houston next weekend,GET_EVENT
Job fairs this weekend,GET_EVENT
Any concerts this weekend,GET_EVENT
Things to do in Beverly Hills on Saturday,GET_EVENT
is there a concert this weekend,GET_EVENT
"Tomorrow night, local music in Boston, 8pm",GET_EVENT
What's happening in Long Island today,GET_EVENT
What are the upcoming events at the Texas Motor Speedway for January,GET_EVENT
next saturday night sport comedy event in Provo,GET_EVENT
Where are the Rockets playing this week,GET_EVENT
Vancouver Night Market next weekend,GET_EVENT
events near Los Angeles on Saturday,GET_EVENT
Is there a downtown event planned for the Star Wars movie release,GET_EVENT
Holiday light displays,GET_EVENT
What is happening in Austin this week,GET_EVENT
What's going on in Canton tomorrow,GET_EVENT
is there a trolley tour showing christmas lights in december,GET_EVENT
what time is the party at latitudes tomorrow night,GET_EVENT
Free things to do in New York City this weekend,GET_EVENT
Gamestop Expo details please,GET_EVENT
I like jazz music where can I go to hear some,GET_EVENT
Is there any food truck events in town next week,GET_EVENT
Music events in Maui,GET_EVENT
what's happening today,GET_EVENT
Concerts in Tallahassee next week,GET_EVENT
Find me some fun events this summer,GET_EVENT
What shows are playing at the Aronoff Center for the Arts,GET_EVENT
Are there any crafting events near me,GET_EVENT
Where are events this weekend that are a pet friendly,GET_EVENT
What fun things are going on,GET_EVENT
Give me the Avenged Sevenfold concert details,GET_EVENT
Pumpkin patches near me that are still open,GET_EVENT
Any new movies coming out this Friday,GET_EVENT
What art exhibits are showing in Omaha,GET_EVENT
parties for seniors,GET_EVENT
J. Cole concert in Miami tonight,GET_EVENT
What going on in new haven today,GET_EVENT
Any home and garden shows in the Detroit area,GET_EVENT
big events tonight,GET_EVENT
Can you help me find kid-friendly concerts for this weekend? New York City only. Manhattan preferable,GET_EVENT
Lighting of the capitol christmas tree at noon tomorrow,GET_EVENT
Concerts by Jeremy Camp this weekend,GET_EVENT
Concerts in NYC for this weekend,GET_EVENT
events in biloxi,GET_EVENT
Fun events for children at the park,GET_EVENT
Events in Paris,GET_EVENT
Is the event in PA,GET_EVENT
find me something to do tonight near me,GET_EVENT
whats available for us to do next week,GET_EVENT
things to do in columbus next month,GET_EVENT
Concert by Mariah Carey for tomorrow,GET_EVENT
special events in Venice,GET_EVENT
I will be on vacation. Any events in Branson,GET_EVENT
Anything cool going on in hardy tonight,GET_EVENT
events in Gadsden this weekend,GET_EVENT
whats going down in Jackson tomorrow,GET_EVENT
events in New York,GET_EVENT
Find me a classical guitar concert for next week in Tulsa,GET_EVENT
"Tonight at 8:30 PM in Hinesville, GA Comedy Movies",GET_EVENT
Are there any Super Bowl parties near Boulder,GET_EVENT
Where is Pink performing next month,GET_EVENT
Ugly sweater parties on Friday after 5:00pm,GET_EVENT
Events at the park this week,GET_EVENT
Are there any poetry readings in Austin in January,GET_EVENT
any parties starting at 10pm tonight in the tenderloin district,GET_EVENT
Whats happening in Brunswick tonight,GET_EVENT
Christmas parties in Houston,GET_EVENT
What's some things to do in hardy,GET_EVENT
Craft events in Atlanta next weekend,GET_EVENT
"What festivals will be happening in Montgomery County, PA this weekend",GET_EVENT
what time is penn and teller's vegas show next week,GET_EVENT
are there any concerts happening in downtown pensacola at 8 pm tonight,GET_EVENT
Any annual events in San Francisco tonight,GET_EVENT
What are the best things to do this weekend in Converse,GET_EVENT
Are there any concerts going on near me this week,GET_EVENT
Events for seniors this week,GET_EVENT
Does JLo have any concerts this weekend in Florida,GET_EVENT
rock concerts near me next weekend,GET_EVENT
something to do tonight,GET_EVENT
Any events Christmas related,GET_EVENT
Events with Santa,GET_EVENT
best adult entertainment for adults,GET_EVENT
What festivals are near me,GET_EVENT
I just moved to LA and need to meet new people. do you have any suggestions for what I can do this weekend,GET_EVENT
I'm interested in finding an event,GET_EVENT
Anything fun to do in Portland tomorrow,GET_EVENT
Concerts in Oklahoma this month,GET_EVENT
Grief support group meetings on the south shore on Fridays,GET_EVENT
recommendation for food festivals in western illinois,GET_EVENT
"Football parties in St. George, UT Friday",GET_EVENT
Are there any events happening on Wednesday in Albuquerque,GET_EVENT
When can I see Gabriel Iglesias in my town again,GET_EVENT
Christmas Parade events in NW Arkansas,GET_EVENT
Tell me about events happening in Long Island on Wednesday,GET_EVENT
Concerts for children near me,GET_EVENT
Are there any places to go ice-skating outdoors in New York City,GET_EVENT
Can you find me a list of wedding conventions going on near me before summer,GET_EVENT
What's happening in Fort Collins tonight,GET_EVENT
Movie festivals this month in Kansas City,GET_EVENT
tweet events for this week,GET_EVENT
What time does the festival start,GET_EVENT
Concerts in wells fargo center this  month,GET_EVENT
What is happening in Washington County this weekend,GET_EVENT
things to do saturday night in boston,GET_EVENT
Christmas parties going on this weekend,GET_EVENT
Any events going on this weekend,GET_EVENT
What Broadway shows are currently playing in New York,GET_EVENT
Football viewing parties near me,GET_EVENT
mommy and me yoga on the west side of vegas this week,GET_EVENT
clubs hosting new years eve parties,GET_EVENT
kids events in la,GET_EVENT
Any Christmas celebrations in my area next week during the evening,GET_EVENT
Are there any esports events this month in Los Angeles,GET_EVENT
what events are happening in atlanta this weekend,GET_EVENT
Wine tasting events,GET_EVENT
What events are happening near me today,GET_EVENT
what to do this weekend in san francisco,GET_EVENT
Conventions in Las Vegas in February,GET_EVENT
looking for kids events this saturday in tampa,GET_EVENT
Is there a marathon event tomorrow,GET_EVENT
"a list of events in DC for next week, please",GET_EVENT
what outdoor activities are going on saturday in milwaukee,GET_EVENT
Any christmas tree lighting events this week,GET_EVENT
Ideas for an event to take my parents to,GET_EVENT
towns with concerts near me on Saturday,GET_EVENT
Tell me what's going on in New York tonight,GET_EVENT
What events do we have today in Maui,GET_EVENT
chili cookoff next week,GET_EVENT
Movie marathons next month,GET_EVENT
can you tell me what's hot in provo tonight,GET_EVENT
biggest new years eve party this year,GET_EVENT
What music event is happening tomorrow night at 7pm,GET_EVENT
Events in Tampa,GET_EVENT
Things going on this week,GET_EVENT
"Make up tutorial events in Columbia, SC this weekend",GET_EVENT
movies at ten,GET_EVENT
Is there a Christmas parade in Fort Collins this weekend,GET_EVENT
What's new and fun in Orlando this weekend for young adults,GET_EVENT
What events can I go tonight,GET_EVENT
Is Dillards hosting any holiday sales this weekend,GET_EVENT
Tell me about upcoming J.Cole concert dates please,GET_EVENT
List of local happenings,GET_EVENT
What events are happening in Arlington,GET_EVENT
events on 4th of july weekend,GET_EVENT
What are some fun holiday event ideas in Dallas this month,GET_EVENT
movies playing tonight,GET_EVENT
movies at nine,GET_EVENT
Things going on in Manhattan next weekend,GET_EVENT
What concerts are being played this weekend,GET_EVENT
Music events in Raleigh tonight,GET_EVENT
Events today,GET_EVENT
Concerts in New Jersey this week,GET_EVENT
What time is the Rihanna concert next week,GET_EVENT
What should I do in Denver next weekend,GET_EVENT
Things to do in Austin next week,GET_EVENT
Things to do in New Haven tonight,GET_EVENT
"What is going on in Dallas, Texas tonight",GET_EVENT
I want to go to a tree lighting tonight in Los Angeles,GET_EVENT
what can i do for fun by myself in windham this weekend,GET_EVENT
any events on friday,GET_EVENT
concerts in seattle next year,GET_EVENT
Food festivals near me,GET_EVENT
what kind of events are going on sunday night in miami,GET_EVENT
What music shows are happening in Maui,GET_EVENT
When is Beyonce coming back to do a concert in Raleigh,GET_EVENT
What's shaking in Htown tonight,GET_EVENT
When is  the Pink concert near me,GET_EVENT
concerts by green day,GET_EVENT
inform me of events Monday,GET_EVENT
List Christmas events in Chicago this year,GET_EVENT
What kind of concerts are going on in San Francisco this weekend,GET_EVENT
nearby Christmas concerts,GET_EVENT
Kid friendly activities in Atlanta next week,GET_EVENT
are there any board game meet ups near me tonight,GET_EVENT
Which symphony orchestra performance should I go see in Chicago this Saturday,GET_EVENT
Bridal events at Don't Federal credit Union event center for the month of March,GET_EVENT
Facebook events in my area this week,GET_EVENT
What kids events are on this weekend for kids in the age group of 8-10,GET_EVENT
Is the Pabst Mansion in Milwaukee having an open house this weekend,GET_EVENT
Which wine tours are available this weekend,GET_EVENT
What's happening in river forest,GET_EVENT
Duval county events for Christmas,GET_EVENT
Where can I go for the best stargazing,GET_EVENT
Events in Omaha next weekend,GET_EVENT
Yard sales in Wellington FL,GET_EVENT
Where does the Nutcracker play the week of before Christmas,GET_EVENT
When does the Trans Siberian Orchestra begin again,GET_EVENT
Things to do in Los Angeles next week,GET_EVENT
oscars party near me in february 2018,GET_EVENT
Upcoming nearby concerts,GET_EVENT
Is there a Senior Center in Keller that has Bingo this Friday night,GET_EVENT
What music events are happening in Los Angeles tomorrow,GET_EVENT
Cool events happening tomorrow,GET_EVENT
Concerts by Josh Groban,GET_EVENT
What's happening this weekend,GET_EVENT
Pool parties in St. George on Friday,GET_EVENT
Music events in December,GET_EVENT
What should we do in Paris on Saturday,GET_EVENT
Succulent pumpkin making classes this week,GET_EVENT
music events next week at the snhu arena in manchester,GET_EVENT
"What's the good holiday event in Brooklyn, NY",GET_EVENT
things to do in windham this week,GET_EVENT
Things to do in  Washington DC,GET_EVENT
what's happening in Seattle this weekend,GET_EVENT
What is happening at 8pm in Dallas tonight,GET_EVENT
Events in Napa on Sunday,GET_EVENT
Concerts in Sioux falls,GET_EVENT
Anything fun happening next week,GET_EVENT
Rock concerts in Branson this month,GET_EVENT
Rock concerts coming to the Huntington center next month,GET_EVENT
What are the beer events next week in Kalamazoo,GET_EVENT
anything i should get into in atlanta tomorrow,GET_EVENT
What is going on this weekend,GET_EVENT
Is there anything going on in Winnipeg during the summer,GET_EVENT
When is the next jazz concert  at the forum,GET_EVENT
Painting parties,GET_EVENT
What is happening in Chicago today,GET_EVENT
Concerts by Tiwa Savage for this weekend,GET_EVENT
What's happening next month at the Bass Concert Hall,GET_EVENT
i  need tasty food events to go to in atlanta,GET_EVENT
When is the Holiday light parade in Denver,GET_EVENT
Are any of the local High schools performing xmas concerts in the next week,GET_EVENT
Adult only events in Atlanta this weekend,GET_EVENT
events in downtown hilo tonight,GET_EVENT
Christmas tree lightings near me this month,GET_EVENT
Outdoor movie screenings in LA this summer,GET_EVENT
Lady Gaga concert times for this weekend,GET_EVENT
Christmas tree lighting ceremonies in Henderson,GET_EVENT
anything happening today,GET_EVENT
pet adoption event near me,GET_EVENT
List all concerts close to me for the next month,GET_EVENT
Times Square events happening this weekend,GET_EVENT
What comedy shows are happening in the South End next week,GET_EVENT
What's happening in south carolina,GET_EVENT
New year's eve parties in Gresham,GET_EVENT
Any events this weekend in San Diego have food trucks,GET_EVENT
wine tasting in Napa this weekend,GET_EVENT
Anime Conventions in Spokane,GET_EVENT
Food truck rally in Tampa tonight,GET_EVENT
What's happening at Radio City Music Hall next month,GET_EVENT
All the music festivals in the United States for summer 2018,GET_EVENT
"family events this weekend in Olean, NY",GET_EVENT
brunch ideas tomorrow,GET_EVENT
What events are going on at the building for kids,GET_EVENT
Halloween events in Toronto,GET_EVENT
holiday activities for kids,GET_EVENT
"Events going on near me, tomorrow",GET_EVENT
Toddler book reading event at the closest library to me,GET_EVENT
Who is playing at the House of Blues tonight,GET_EVENT
What free events are going on in our neighborhood,GET_EVENT
is anything happening in Lakeview tonight,GET_EVENT
Fashion shows in OKC in 2018,GET_EVENT
Movie showings in the Bronx tonight,GET_EVENT
Are there any Christmas Fairs,GET_EVENT
Musical concerts in Portland next weekend,GET_EVENT
What can I see in Tampa next weekend,GET_EVENT
does new york have comedy shows next week,GET_EVENT
what I we do in Cleveland next weekend,GET_EVENT
Any wine tasting events in Chicago tomorrow,GET_EVENT
are there any cool plays on broadway,GET_EVENT
Car shows near me next week,GET_EVENT
Art shows near me this weekend,GET_EVENT
what's happening over the weekend,GET_EVENT
What's happening in Steamboat tonight that's family friendly,GET_EVENT
Tell me about upcoming Big K.R.I.T concerts available near me,GET_EVENT
Any live music tonight,GET_EVENT
Is the music expo tonight,GET_EVENT
When is Wynonna coming to the Reilly Center,GET_EVENT
Museum of Failure Exhibit in Los Angeles next week,GET_EVENT
karate classes,GET_EVENT
Cooking events going on next week,GET_EVENT
Any Rihanna concerts this year,GET_EVENT
What movies are playing this weekend,GET_EVENT
anime concerts in  Manhattan next week,GET_EVENT
when is the community Christmas Tree decoration happening this week,GET_EVENT
What 's going on in Olean this weekend,GET_EVENT
Are there any country music concerts coming to town soon,GET_EVENT
Fun events nearby,GET_EVENT
events in honolulu,GET_EVENT
When will the parade in Pensacola begin? Do they throw beads,GET_EVENT
Where is Charlie Wilson playing this week,GET_EVENT
What concerts are at American Airlines center this month,GET_EVENT
